model_key,repo_name,file_path,split,level,gold_snippet_index,injection_layer,rank,baseline_input_tokens,vector_input_tokens,vector_f_input_tokens,vector_f_sum_input_tokens,matrix_input_tokens,matrix_f_input_tokens,input_reduction_vector,input_reduction_vector_f,input_reduction_vector_f_sum,input_reduction_matrix,input_reduction_matrix_f,baseline_edit_sim,vector_edit_sim,vector_f_edit_sim,vector_f_sum_edit_sim,matrix_edit_sim,matrix_f_edit_sim,baseline_exact_match,vector_exact_match,vector_f_exact_match,vector_f_sum_exact_match,matrix_exact_match,matrix_f_exact_match,delta_vector,delta_vector_f,delta_vector_f_sum,delta_matrix,delta_matrix_f,f_contrib_vector,f_contrib_matrix,sum_vs_code_f,baseline_output,vector_output,vector_f_output,vector_f_sum_output,matrix_output,matrix_f_output,gold_next_line,fact_block,summary_block,elapsed_baseline_s,elapsed_vector_s,elapsed_vector_f_s,elapsed_vector_f_sum_s,elapsed_matrix_s,elapsed_matrix_f_s
mistral-24b,open-compass/MixtralKit,mixtralkit/layers/attention.py,cross_file_first,2k,2,10,8,1579,891,1007,977,891,1007,0.4357,0.3623,0.3813,0.4357,0.3623,1.0,1.0,1.0,1.0,0.8302,0.8727,True,True,True,True,False,False,0.0,0.0,0.0,-0.1698,-0.1273,0.0,0.0425,0.0,"        xq, xk = apply_rotary_emb(xq, xk, freqs_cis=freqs_cis)","        xq, xk = apply_rotary_emb(xq, xk, freqs_cis=freqs_cis)","        xq, xk = apply_rotary_emb(xq, xk, freqs_cis=freqs_cis)","        xq, xk = apply_rotary_emb(xq, xk, freqs_cis=freqs_cis)","        xq = apply_rotary_emb(xq, freqs_cis)","        xq = apply_rotary_emb(xq, xk, freqs_cis)","        xq, xk = apply_rotary_emb(xq, xk, freqs_cis=freqs_cis)","Facts: repeat_kv(x: torch.Tensor, n_rep: int) -> torch.Tensor; apply_rotary_emb(
    xq: torch.Tensor,
    xk: torch.Tensor,
    freqs_cis: torch.Tensor,
) -> Tuple[torch.Tensor, torch.Tensor]; xq (torch.Tensor): Query tensor to apply rotary embeddings.; xk (torch.Tensor): Key tensor to apply rotary","Summary:
This code defines a class `ModelArgs` and several utility functions for handling model parameters and tensor operations in a machine learning context. The functions include `repeat_kv` for repeating key-value tensors and `apply_rotary_emb` for applying rotary embeddings to query and key ten",24.82,14.87,16.35,15.55,14.83,16.33
mistral-24b,smonsays/modular-hyperteacher,metax/learner/reptile.py,cross_file_first,2k,5,10,8,1548,371,447,420,371,447,0.7603,0.7112,0.7287,0.7603,0.7112,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class Reptile(MetaGradLearner):,class Reptile(MetaGradLearner):,class Reptile(MetaGradLearner):,class Reptile(MetaGradLearner):,class Reptile(MetaGradLearner):,class Reptile(MetaGradLearner):,class Reptile(MetaGradLearner):,"Facts: batch_generator(rng, datastruct, steps, batch_size); repeat(x); __init__(self, loss_fn_inner, loss_fn_outer, base_learner, reg_strength); __call__(self, rng, state, hstate, params, hparams, input, is_training); reset_hparams(self, rng, sample_input)","Summary:
The code defines a modular hyperteacher framework for meta-learning, including dataset handling, module initialization, and meta-learning algorithms. The key components are `Dataset`, `LearnedInit`, `MetaGradLearner`, and various utility functions.",24.76,7.22,7.78,7.67,7.2,7.77
mistral-24b,akhilravidas/stack-sparrow,sparrow/assistant/run.py,cross_file_first,2k,4,10,8,1260,306,367,358,306,367,0.7571,0.7087,0.7159,0.7571,0.7087,0.5455,0.7541,0.7541,0.7541,0.7541,0.7541,False,False,False,False,False,False,0.2086,0.2086,0.2086,0.2086,0.2086,0.0,0.0,0.0,"    return OpenAI(api_key=os.getenv(""OPENAI_API_KEY""))","    return OpenAI(api_key=config.get(""openai.api_key""))","    return OpenAI(api_key=config.get(""openai.api_key""))","    return OpenAI(api_key=config.get(""openai.api_key""))","    return OpenAI(api_key=config.get(""openai.api_key""))","    return OpenAI(api_key=config.get(""openai.api_key""))",    return OpenAI(api_key=config.AppConfig.instance().openai_token),"Facts: is_excluded(path: str); get_repo(repo_path: Optional[str] = None) -> Optional[git.Repo]; file_is_binary(file_path, check_bytes=8000); is_changed_line(line_number); MAX_TOKENS_PER_REVIEW = 20","Summary:
The codebase is part of a code review tool named ""stack-sparrow"" that uses LLM (Large Language Models) for reviewing code changes. It includes functionalities for handling file reviews, managing review plans, and interacting with version control systems.",20.35,6.21,7.15,6.96,6.19,7.14
mistral-24b,VikParuchuri/libgen_to_txt,libgen_to_txt/marker/convert.py,cross_file_first,2k,0,10,8,915,117,175,166,117,175,0.8721,0.8087,0.8186,0.8721,0.8087,0.4298,0.4298,0.4298,0.4298,0.4298,0.4298,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,        all_metadata[fname] = metadata,        all_metadata[fname] = metadata,        all_metadata[fname] = metadata,        all_metadata[fname] = metadata,        all_metadata[fname] = metadata,        all_metadata[fname] = metadata,"        if metadata[""Language""].strip() not in settings.MARKER_SUPPORTED_LANGUAGES:","Facts: query_metadata(fmd5); BASE_METADATA_FOLDER: str = ""metadata""; LIBGEN_DB_NAME: str = ""libgen""; RCLONE_ADAPTER_NAME: str = ""putio""; MARKER_FOLDER: str = ""../marker""","Summary:
This code is part of a project that downloads and processes books from LibGen, a library of e-books. It includes settings for the project, metadata querying, and likely other functionalities for downloading, processing, and storing the books.",14.99,3.99,4.44,4.39,3.98,4.43
mistral-24b,daswer123/rvc-python,rvc_python/__main__.py,cross_file_first,2k,1,10,8,1353,623,729,689,623,729,0.5395,0.4612,0.4908,0.5395,0.4612,0.7164,0.7164,0.7164,0.7164,0.7164,0.7164,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,    inferred_paths = infer_files(,    inferred_paths = infer_files(,    inferred_paths = infer_files(,    inferred_paths = infer_files(,    inferred_paths = infer_files(,    inferred_paths = infer_files(,    processed_files = infer_files(,"Facts: infer_file(
    input_path,
    model_path,
    index_path = """",
    device = ""cpu:0"",
    f0method = ""harvest"",
    opt_path = ""out.wav"",
    index_rate = 0.5,
    filter_radius = 3,
    resample_sr = 0,
    rms_mix_rate = 1,
    protect = 0.33,
    f0up_key = 0,
    version = ""v2""
)...","Summary:
The code defines two functions for voice conversion using the RVC (Real-time Voice Conversion) model. The functions `infer_file` and `infer_files` handle single file and batch processing, respectively. The code also includes classes `Config` and `VC` which are used for configuration and voi",21.48,11.16,12.54,11.96,11.13,12.53
mistral-24b,liuhuang31/HiFTNet-sr,models.py,cross_file_first,2k,0,10,8,672,275,350,301,275,350,0.5908,0.4792,0.5521,0.5908,0.4792,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,        self.convs1.apply(init_weights),        self.convs1.apply(init_weights),        self.convs1.apply(init_weights),        self.convs1.apply(init_weights),        self.convs1.apply(init_weights),        self.convs1.apply(init_weights),        self.convs1.apply(init_weights),"Facts: init_weights(m, mean=0.0, std=0.01); get_padding(kernel_size, dilation=1); __init__(self, filter_length=800, hop_length=200, win_length=800, window='hann'); transform(self, input_data); inverse(self, magnitude, phase)","Summary:
This code defines utility functions and a class for performing Short-Time Fourier Transform (STFT) operations using PyTorch.",11.89,6.05,6.8,6.18,6.05,6.8
mistral-24b,nv-tlabs/trace,tbsim/models/temporal.py,cross_file_first,2k,0,10,8,950,503,556,568,503,556,0.4705,0.4147,0.4021,0.4705,0.4147,0.9315,0.9315,0.9315,0.5902,1.0,0.9315,False,False,False,False,True,False,0.0,0.0,-0.3413,0.0685,0.0,0.0,-0.0685,-0.3413,"            SinusoidalPosEmb(dim),","            SinusoidalPosEmb(dim),","            SinusoidalPosEmb(dim),","            nn.Mish(),","            SinusoidalPosEmb(time_dim),","            SinusoidalPosEmb(dim),","            SinusoidalPosEmb(time_dim),","Facts: __init__(self, dim); __init__(self, inp_channels, out_channels, kernel_size, n_groups=8); SinusoidalPosEmb(nn.Module); Downsample1d(nn.Module); Upsample1d(nn.Module)","Summary:
This code defines several helper classes and functions for processing 1D sequences, particularly for use in neural network models. The classes include sinusoidal positional embeddings, downsampling and upsampling layers, and convolutional blocks. The code is designed to be modular and reusa",15.16,9.18,9.65,9.69,9.18,9.65
mistral-24b,omkarcloud/google-scraper,src/google_scraper.py,cross_file_first,2k,5,10,8,1190,594,689,630,594,689,0.5008,0.421,0.4706,0.5008,0.421,0.5976,0.2027,0.5591,0.3549,0.4479,0.5215,False,False,False,False,False,False,-0.3949,-0.0385,-0.2427,-0.1497,-0.0761,0.3564,0.0736,-0.2042,"    def scrape(query: str, max_items: Optional[int] = None, key: Optional[str] = None, entity_type: Optional[str] = None, transformer: Optional[callable] = kebab_case) -> Union[List[Dict], None]:",    def search(,"    def search(query: str, entity_type: str, transformer: Optional[Union[str, callable]] = None, **kwargs) -> List[Dict]:","    def search(query: str, num_results: int = 10, language: str = ""en"", location: str = ""US"", gl: str = ""us"", hl: str = ""en"", num: int = 10, start: int = 0, api","    def search(query: str, num_results: int = 10, lang: Optional[str] = None, location: Optional[str] = None, gl: Optional[str] = None, hl: Optional[str] = None, tbs: Optional[str] = None, tbm:","    def search(query: str, num_results: int = 10, entity_type: str = ""web"", language: str = ""en"", location: str = ""US"", api_key: Optional[str] = None, proxy: Optional[Dict[str, str]] = None) ->","    def search(query:  Union[str, List[str]],  max: Optional[int] = None, key: Optional[str] =None,  use_cache: bool = True) -> Dict:","Facts: write_output(query, data, entity_type,transformer = kebab_case); search(_, data, metadata); FAILED_DUE_TO_CREDITS_EXHAUSTED = ""FAILED_DUE_TO_CREDITS_EXHAUSTED""; FAILED_DUE_TO_NO_KEY = ""FAILED_DUE_TO_NO_KEY""; FAILED_DUE_TO_NOT_SUBSCRIBED = ""FAILED_DUE_TO_NOT_SUBSCRIBED""","Summary:
The code is part of a Google Scraper project that performs web scraping on Google search results. It includes functions for writing output, handling search requests, and managing errors.",18.83,10.18,11.97,11.4,10.18,11.99
mistral-24b,facebookresearch/verde,src/generate/export.py,cross_file_first,2k,2,10,8,1086,740,790,800,740,790,0.3186,0.2726,0.2634,0.3186,0.2726,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,            except TimeoutError:,            except TimeoutError:,            except TimeoutError:,            except TimeoutError:,            except TimeoutError:,            except TimeoutError:,            except TimeoutError:,"Facts: to_cuda(*args); timeout(seconds=10, error_message=os.strerror(errno.ETIME); decorator(func); _handle_timeout(repeat_id, signum, frame); wrapper(*args, **kwargs)","Summary:
The code defines utility functions and a custom exception class for handling CUDA operations and timeouts in Python. The functions include `to_cuda` for moving tensors to CUDA, `timeout` for setting a timeout for function execution, and `TimeoutError` for handling timeout errors.",17.08,12.82,13.58,13.63,12.82,13.58
mistral-24b,OSU-NLP-Group/TableLlama,inference_row_pop.py,cross_file_first,2k,1,10,8,721,331,359,381,331,359,0.5409,0.5021,0.4716,0.5409,0.5021,1.0,0.5641,0.5641,0.5641,0.5897,0.5641,True,False,False,False,False,False,-0.4359,-0.4359,-0.4359,-0.4103,-0.4359,0.0,-0.0256,0.0,"    return PROMPT_DICT[""prompt_input""].format(instruction=instruction, input_seg=input_seg, question=question)",    return PROMPT_DICT['prompt_input'].format(,    return PROMPT_DICT['prompt_input'].format(,    return PROMPT_DICT['prompt_input'].format(,"    return PROMPT_DICT[""prompt_input""].format(",    return PROMPT_DICT['prompt_input'].format(,"    return PROMPT_DICT[""prompt_input""].format(instruction=instruction, input_seg=input_seg, question=question)","Facts: replace_llama_attn(use_flash_attn=True, use_full=False); PROMPT_DICT = {","Summary:
This code is part of a project that involves fine-tuning a language model, specifically the Llama model, for supervised tasks. It includes functions for replacing the attention mechanism in the Llama model and for preparing prompts for fine-tuning.",12.35,6.42,6.99,7.44,6.42,6.99
mistral-24b,zorazrw/filco,measure_ctxs.py,cross_file_first,2k,4,10,8,1093,255,354,300,255,354,0.7667,0.6761,0.7255,0.7667,0.6761,0.9412,0.9412,0.9412,1.0,1.0,1.0,False,False,False,True,True,True,0.0,0.0,0.0588,0.0588,0.0588,0.0,0.0,0.0588,    dataset = load_dataset(args.dataset),    dataset = load_dataset(args.dataset),    dataset = load_dataset(args.dataset),    dataset = load_dataset(args.dataset_path),    dataset = load_dataset(args.dataset_path),    dataset = load_dataset(args.dataset_path),    dataset = load_dataset(args.dataset_path),"Facts: calc_cxmi_score(
    model: AutoModelForSeq2SeqLM,
    tokenizer: AutoTokenizer,
    answer: str,
    base_input: str,
    ctx_input: str,
    apply_sigmoid: bool = False,
) -> float; get_example_inputs(
    question: str,
    context: str,
    answers: list[str],
    question_prefix: str = ""","Summary:
The code is part of a project that involves calculating CXMI scores, evaluating model outputs, and handling datasets. The main functionalities include generating input texts, computing probabilities, calculating evaluation metrics, and loading/writing datasets.",17.07,5.91,6.88,6.17,5.89,6.87
mistral-24b,mitre/arlin,tests/test_dataset/test_collectors/test_sb3_collectors.py,cross_file_first,2k,1,10,8,1053,154,241,198,154,241,0.8538,0.7711,0.812,0.8538,0.7711,0.8757,0.7752,1.0,0.8065,0.7752,1.0,False,False,True,False,False,True,-0.1005,0.1243,-0.0692,-0.1005,0.1243,0.2248,0.2248,-0.1935,"        collector = SB3PPODataCollector(datapoint_cls=SB3PPODatapoint, policy=ppo_model.policy)","        collector = SB3PPODataCollector(ppo_model, env)","        collector = SB3PPODataCollector(SB3PPODatapoint, ppo_model.policy)",        collector = SB3PPODataCollector(ppo_model),"        collector = SB3PPODataCollector(ppo_model, env)","        collector = SB3PPODataCollector(SB3PPODatapoint, ppo_model.policy)","        collector = SB3PPODataCollector(SB3PPODatapoint, ppo_model.policy)","Facts: __init__(self, datapoint_cls: Type[BaseDatapoint], policy: BasePolicy); collect_internal_data(
        self, observation: np.ndarray
    ) -> Tuple[type[BaseDatapoint], int]; SB3DQNDataCollector(BaseDataCollector); SB3DQNDatapoint(BaseDatapoint); SB3PPODatapoint(BaseDatapoint)","Summary:
This code defines data collectors and datapoints for models trained with DQN and PPO algorithms in stable-baselines3. The collectors extract internal data from the models and store it in datapoints.",16.88,4.32,5.58,4.57,4.31,5.57
mistral-24b,chenran-li/RQL-release,rl_zoo3/plots/plot_train.py,cross_file_first,2k,3,10,8,1247,432,525,474,432,525,0.6536,0.579,0.6199,0.6536,0.579,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"        ""steps"": X_TIMESTEPS,","        ""steps"": X_TIMESTEPS,","        ""steps"": X_TIMESTEPS,","        ""steps"": X_TIMESTEPS,","        ""steps"": X_TIMESTEPS,","        ""steps"": X_TIMESTEPS,","        ""steps"": X_TIMESTEPS,","Facts: load_results(path: str) -> pandas.DataFrame; ts2xy(data_frame: pd.DataFrame, x_axis: str) -> Tuple[np.ndarray, np.ndarray]; window_func(var_1: np.ndarray, var_2: np.ndarray, window: int, func: Callable) -> Tuple[np.ndarray, np.ndarray]; X_EPISODES = ""episodes""; X_TIMESTEPS = ""timesteps""","Summary:
This code is part of the Stable Baselines3 library, which is a set of implementations of reinforcement learning algorithms in Python. The code includes functionality for monitoring and plotting results from reinforcement learning experiments.",19.88,7.71,9.5,8.38,7.69,9.5
mistral-24b,balewgize/skimmit,url_summary/views.py,cross_file_first,2k,4,10,8,1399,581,621,625,581,621,0.5847,0.5561,0.5533,0.5847,0.5561,1.0,0.2083,0.878,0.2083,0.2083,0.878,True,False,False,False,False,False,-0.7917,-0.122,-0.7917,-0.7917,-0.122,0.6697,0.6697,-0.6697,"    response, error = download_page(url)",    try:,"    response, success = download_page(url)",    try:,    try:,"    response, success = download_page(url)","    response, error = download_page(url)","Facts: clean_url(self); __str__(self) -> str; download_page(url: str) -> tuple[requests.Response, bool]; Preference(models.Model); URLSummary(models.Model)","Summary:
This code is part of a Django application that allows users to summarize articles and YouTube videos. It includes models for user preferences and URL summaries, forms for input validation, and utility functions for downloading web pages.",22.25,9.73,11.07,11.2,9.71,11.07
mistral-24b,DataCanvasIO/LMS,lms/runtime/prune/llm_pruner/LLMPruner/peft/utils/save_and_load.py,cross_file_first,2k,0,10,8,754,348,424,422,348,424,0.5385,0.4377,0.4403,0.5385,0.4377,0.367,0.6486,0.6486,0.6486,0.3373,0.6486,False,False,False,False,False,False,0.2816,0.2816,0.2816,-0.0297,0.2816,0.0,0.3113,0.0,"    if isinstance(config, PromptLearningConfig):",    if config.peft_type == PeftType.PREFIX_TUNING:,    if config.peft_type == PeftType.PREFIX_TUNING:,    if config.peft_type == PeftType.PROMPT_TUNING:,    bias = config.bias,    if config.peft_type == PeftType.PREFIX_TUNING:,"    if config.peft_type in (PeftType.LORA, PeftType.ADALORA):",Facts: num_virtual_tokens (`int`): The number of virtual tokens to use.; token_dim (`int`): The hidden embedding dimension of the base transformer model.; num_transformer_submodules (`int`): The number of transformer submodules in the base transformer model.; num_attention_heads (`int`): The number ,"Summary:
This code defines configurations and utilities for parameter-efficient fine-tuning (PEFT) of large language models (LLMs). It includes classes for different PEFT methods and their configurations, such as Prompt Tuning, P-Tuning, Prefix Tuning, LoRA, and AdaLoRA. The code also includes utili",13.12,6.75,7.68,7.67,6.74,7.68
mistral-24b,tiendatnguyen-vision/Orbit-symmetrize,RotatedMNIST/LPS/emlp-pytorch/tests/model_tests.py,cross_file_first,2k,0,10,8,1489,1172,1196,1199,1172,1196,0.2129,0.1968,0.1948,0.2129,0.1968,0.8148,0.8652,0.7812,0.7812,0.7093,0.7093,False,False,False,False,False,False,0.0504,-0.0336,-0.0336,-0.1055,-0.1055,-0.084,0.0,0.0,"    assert rel_error(out1, out2) < 1e-4, ""EMLP failed equivariance test on bespoke representation""","    assert rel_error(out1, out2) < 1e-4, ""EMLP failed equivariance test on bespoke rep""","    assert rel_error(out1, out2) < 1e-4, ""EMLP failed equivariance test with bespoke representations""","    assert rel_error(out1, out2) < 1e-4, ""EMLP failed equivariance test with bespoke representations""","    assert rel_error(out1, out2) < 1e-4, ""ProductSubRep failed equivariance test""","    assert rel_error(out1, out2) < 1e-4, ""ProductSubRep failed equivariance test""","    assert rel_error(out1, out2) < 1e-4, ""EMLP equivariance fails on bespoke productsubrep""","Facts: rel_error(t1, t2); scale_adjusted_rel_error(t1, t2, g)","Summary:
This code defines two functions for computing relative errors between tensors, with one function accounting for the action of a group element.",23.11,18.73,18.84,18.85,18.74,18.85
mistral-24b,chebupelka8/Engine,scripts/loop.py,cross_file_first,2k,1,10,8,1070,120,173,186,120,173,0.8879,0.8383,0.8262,0.8879,0.8383,0.3571,0.3571,0.3571,0.3571,0.3571,0.3571,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,        self.__clock = pygame.time.Clock(),        self.__clock = pygame.time.Clock(),        self.__clock = pygame.time.Clock(),        self.__clock = pygame.time.Clock(),        self.__clock = pygame.time.Clock(),        self.__clock = pygame.time.Clock(),"        pygame.display.set_icon(Image(""Engine/assets/icon.png"").image)","Facts: __init__(self, x: int | float, y: int | float) -> None; image(self) -> pygame.Surface; size(self) -> Vec2; image(self, image: pygame.Surface) -> None; Vec2","Summary:
The code defines two classes, `Vec2` and `Image`, with various methods and properties for handling 2D vectors and images, respectively. The `Vec2` class includes methods for vector operations and property access, while the `Image` class handles image loading and manipulation using the `pyga",17.01,4.05,4.44,4.5,4.04,4.43
mistral-24b,Yanyutin753/CowAndPandoraNext,channel/chat_channel.py,cross_file_first,2k,3,10,8,1101,582,635,658,582,635,0.4714,0.4233,0.4024,0.4714,0.4233,0.4928,0.4474,0.3469,0.3469,0.3469,0.3469,False,False,False,False,False,False,-0.0454,-0.1459,-0.1459,-0.1459,-0.1459,-0.1005,0.0,0.0,            if ctype == ContextType.GROUP:,            if ctype == ContextType.GroupMessage:,            if ctype == ContextType.TEXT or ctype == ContextType.IMAGE:,            if ctype == ContextType.TEXT or ctype == ContextType.IMAGE:,            if ctype == ContextType.TEXT or ctype == ContextType.IMAGE:,            if ctype == ContextType.TEXT or ctype == ContextType.IMAGE:,            config = conf(),"Facts: startup(self); handle_text(self, msg); send(self, reply: Reply, context: Context); build_reply_content(self, query, context: Context = None) -> Reply; NOT_SUPPORT_REPLYTYPE = [ReplyType.VOICE,","Summary:
This code defines a `Channel` class and a `Dequeue` class, along with some utility functions for logging and configuration. The `Channel` class is designed to handle text messages and send replies, while the `Dequeue` class extends the `Queue` class to provide additional functionality for d",17.3,9.78,11.56,11.85,9.78,11.56
mistral-24b,shixiaoyu0216/SAC4IR,sacd/memory/per.py,cross_file_first,2k,2,10,8,729,240,302,325,240,302,0.6708,0.5857,0.5542,0.6708,0.5857,1.0,1.0,1.0,1.0,1.0,1.0,True,True,True,True,True,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,        self.it_min = MinTree(it_capacity),        self.it_min = MinTree(it_capacity),        self.it_min = MinTree(it_capacity),        self.it_min = MinTree(it_capacity),        self.it_min = MinTree(it_capacity),        self.it_min = MinTree(it_capacity),        self.it_min = MinTree(it_capacity),"Facts: __init__(self, capacity, state_shape, device, gamma=0.99,
                 multi_step=3); __init__(self, size); sum(self, start=0, end=None); min(self, start=0, end=None); SumTree(SegmentTree)","Summary:
The code defines two classes, `LazyMultiStepMemory` and `LazyMemory`, and two classes, `SumTree` and `MinTree`, which are derived from `SegmentTree`. The `LazyMultiStepMemory` class is used for storing and retrieving experiences in a multi-step manner, while the `SumTree` and `MinTree` clas",12.54,5.56,6.2,6.29,5.55,6.2
mistral-24b,netease-youdao/EmotiVoice,frontend.py,cross_file_first,2k,1,10,8,977,853,917,904,853,917,0.1269,0.0614,0.0747,0.1269,0.0614,0.3061,1.0,0.4762,1.0,1.0,0.4762,False,True,False,True,True,False,0.6939,0.1701,0.6939,0.6939,0.1701,-0.5238,-0.5238,0.5238,"    g2p = G2p(f""{ROOT_DIR}/g2p/eng_phoneme.txt"", f""{ROOT_DIR}/g2p/eng_phoneme.txt"")",    g2p = G2p(),"    g2p = G2p(f""{ROOT_DIR}/g2p/eng_phoneme.txt"")",    g2p = G2p(),    g2p = G2p(),"    g2p = G2p(f""{ROOT_DIR}/g2p/eng_phoneme.txt"")",    g2p = G2p(),"Facts: has_chinese_punctuation(text); tn_chinese(text); read_lexicon(lex_path); get_eng_phoneme(text, g2p, lexicon, pad_sos_eos=True); ROOT_DIR = os.path.dirname(os.path.abspath(""__file__""))","Summary:
The code contains two files, `frontend_cn.py` and `frontend_en.py`, which are part of the `EmotiVoice` project. The files define functions for text processing and phoneme generation for Chinese and English text, respectively.",15.52,14.12,15.0,14.94,14.11,15.0
mistral-24b,N0rz3/Phunter,lib/lookup.py,cross_file_first,2k,0,10,8,1043,661,675,711,661,675,0.3663,0.3528,0.3183,0.3663,0.3528,0.7179,0.7179,0.7179,0.7179,0.7179,0.7179,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,    await free(phone_number),    await free(phone_number),    await free(phone_number),    await free(phone_number),    await free(phone_number),    await free(phone_number),"    await free(str(phone_number).replace(""+"", """"))",Facts: free(phone_number); spamcalls(p_n),"Summary:
The code consists of two functions, `free` and `spamcalls`, which are used to perform phone number lookups and spam checks, respectively. The functions use asynchronous HTTP requests and HTML parsing to extract information from web pages.",5.31,3.71,3.73,3.79,3.71,3.73
