model_key,model_hf_id,repo_name,file_path,example_id,ratio_name,compressor_model,original_input_tokens,compressed_input_tokens,output_tokens,input_token_reduction,exact_match,edit_sim,prefix_match,prediction,gold_next_line,elapsed_s,status,error_type,error_message,compression_meta
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,HeliosZhao/Animate124,dnerf/utils.py,HeliosZhao/Animate124/dnerf/utils.py#96,matched,NousResearch/Llama-2-7b-hf,17238,1742,8,0.8989,False,0.3793,False,        # for each frame in the video,"        light_d = safe_normalize(rays_o + torch.randn(3, device=rays_o.device))",21.66,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 15592, ""compressed_tokens"": 254, ""ratio"": ""61.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,zju3dv/nr_in_a_room,optim/patch_perceptual.py,zju3dv/nr_in_a_room/optim/patch_perceptual.py#97,matched,NousResearch/Llama-2-7b-hf,1325,1045,6,0.2113,False,0.4375,False,"    pred: torch.Tensor,","    perceptual_net: VGG16_for_Perceptual,",11.09,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1064, ""compressed_tokens"": 794, ""ratio"": ""1.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,yacinxx/dnakey,create_profile.py,yacinxx/dnakey/create_profile.py#98,matched,NousResearch/Llama-2-7b-hf,1596,987,10,0.3816,False,0.5983,False,            self.prime_key = self.create_hash_key,"            self.config_manager = ConfigManager(self.config_has_key)",10.39,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1404, ""compressed_tokens"": 790, ""ratio"": ""1.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,alexzhou907/DreamPropeller,threestudio/models/guidance/zero123_unified_guidance.py,alexzhou907/DreamPropeller/threestudio/models/guidance/zero123_unified_guidance.py#99,matched,NousResearch/Llama-2-7b-hf,9250,1754,6,0.8104,False,0.4286,False,        pipe.scheduler = self.scheduler,        cleanup(),19.27,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 7923, ""compressed_tokens"": 483, ""ratio"": ""16.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,ZS-YANG/FemtoDet-v3,mmdet/models/dense_heads/atss_vlfusion_head.py,ZS-YANG/FemtoDet-v3/mmdet/models/dense_heads/atss_vlfusion_head.py#100,matched,NousResearch/Llama-2-7b-hf,8682,1968,5,0.7733,False,0.4848,False,            # Compute language attention,            dot_product_proj_queries = permute_and_flatten(,18.82,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 7416, ""compressed_tokens"": 718, ""ratio"": ""10.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 12, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,Birch-san/natten-fwd-ad,script/demo.py,Birch-san/natten-fwd-ad/script/demo.py#101,matched,NousResearch/Llama-2-7b-hf,742,742,6,0.0,False,0.209,False,torch.cuda.manual_seed(seed),"natten_block = NattenBlock(d_model, d_head=d_head, kernel_size=kernel_size).to(device=device, dtype=dtype)",8.29,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 636, ""compressed_tokens"": 636, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,Zerohertz/Streamlit-Quant,lib/visual.py,Zerohertz/Streamlit-Quant/lib/visual.py#102,matched,NousResearch/Llama-2-7b-hf,1321,1321,6,0.0,False,0.3158,False,    st.plotly_chart(,    fig.update_layout(_transaction()),13.47,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 448, ""compressed_tokens"": 448, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,allenai/Holodeck,modules/holodeck.py,allenai/Holodeck/modules/holodeck.py#103,matched,NousResearch/Llama-2-7b-hf,33834,2036,27,0.9398,False,0.8876,False,"            video = room_video(scene, self.objaverse_asset_dir, width=1024, height=1024)","            final_video = room_video(scene, self.objaverse_asset_dir, 1024, 1024)",22.71,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 32249, ""compressed_tokens"": 763, ""ratio"": ""42.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 15, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,daojiAnime/aio_retrying,tests/test_condition_error.py,daojiAnime/aio_retrying/tests/test_condition_error.py#104,matched,NousResearch/Llama-2-7b-hf,654,654,8,0.0,True,1.0,False,    with pytest.raises(ConditionError):,    with pytest.raises(ConditionError):,7.44,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 599, ""compressed_tokens"": 599, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,jesenzhang/ComfyUI_StreamDiffusion,streamdiffusion/acceleration/tensorrt/builder.py,jesenzhang/ComfyUI_StreamDiffusion/streamdiffusion/acceleration/tensorrt/builder.py#105,matched,NousResearch/Llama-2-7b-hf,1486,883,6,0.4058,False,0.9091,False,"        model_data: BaseModel,","        model: BaseModel,",9.62,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1360, ""compressed_tokens"": 771, ""ratio"": ""1.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 4, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,ApolloAuto/apollo-model-centerpoint,paddle3d/transforms/reader.py,ApolloAuto/apollo-model-centerpoint/paddle3d/transforms/reader.py#106,matched,NousResearch/Llama-2-7b-hf,7567,2125,10,0.7192,False,0.4409,False,                sem_label = np.zeros_like(proj_range),"                logger.error(""Point cloud shape: {}"".format(points.shape))",21.14,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5565, ""compressed_tokens"": 693, ""ratio"": ""8.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 9, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,MarilynKeller/aitviewer-skel,examples/load_SKEL.py,MarilynKeller/aitviewer-skel/examples/load_SKEL.py#107,matched,NousResearch/Llama-2-7b-hf,22508,912,6,0.9595,False,0.2903,False,    # Create SKELSequence,"    skel_seq = SKELSequence(skel_layer=skel_model, betas=betas, poses_body=pose, poses_type='skel', ",11.6,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 22041, ""compressed_tokens"": 592, ""ratio"": ""37.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,quocanh34/magic-animate-modified,magicanimate/models/controlnet.py,quocanh34/magic-animate-modified/magicanimate/models/controlnet.py#108,matched,NousResearch/Llama-2-7b-hf,1978,1978,11,0.0,False,0.9167,False,        self.timestep_embed = TimestepEmbedding(,        self.time_embedding = TimestepEmbedding(,18.05,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 606, ""compressed_tokens"": 606, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,patrickrchao/JailbreakingLLMs,conversers.py,patrickrchao/JailbreakingLLMs/conversers.py#109,matched,NousResearch/Llama-2-7b-hf,2721,1796,9,0.3399,True,1.0,False,"            ""path"":VICUNA_PATH,","            ""path"":VICUNA_PATH,",17.89,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1700, ""compressed_tokens"": 777, ""ratio"": ""2.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,BraveGroup/Drive-WM,tests/pipelines/controlnet/test_controlnet_sdxl.py,BraveGroup/Drive-WM/tests/pipelines/controlnet/test_controlnet_sdxl.py#110,matched,NousResearch/Llama-2-7b-hf,10180,928,8,0.9088,False,0.2824,False,"    required_device_type = ""gpu""",    image_latents_params = TEXT_TO_IMAGE_IMAGE_PARAMS,12.32,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 9669, ""compressed_tokens"": 456, ""ratio"": ""21.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 8, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,m-abr/FCPCodebase,world/Robot.py,m-abr/FCPCodebase/world/Robot.py#111,matched,NousResearch/Llama-2-7b-hf,11752,1877,23,0.8403,False,0.7474,False,        self.loc_head_to_com_transform = Matrix_4x4()    # Transformation matrix from head to CoM,        self.loc_rotation_head_to_field = Matrix_3x3()   # Rotation matrix from head to field,19.71,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 10374, ""compressed_tokens"": 609, ""ratio"": ""17.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP,src/clap_module/conformer/encoder.py,jzmzhong/Automatic-Prosody-Annotator-with-SSWP-CLAP/src/clap_module/conformer/encoder.py#112,matched,NousResearch/Llama-2-7b-hf,12928,1855,9,0.8565,False,0.6667,False,"                torch.nn.Dropout(p=dropout_rate),","                torch.nn.LayerNorm(attention_dim),",19.14,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 11752, ""compressed_tokens"": 748, ""ratio"": ""15.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 21, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,ifrit98/storage-subnet,neurons/miner.py,ifrit98/storage-subnet/neurons/miner.py#113,matched,NousResearch/Llama-2-7b-hf,12092,2231,11,0.8155,True,1.0,False,        data_hash = hash_data(encrypted_byte_data),        data_hash = hash_data(encrypted_byte_data),22.58,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 10510, ""compressed_tokens"": 712, ""ratio"": ""14.8x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 26, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,mpenning/ciscoconfparse2,ciscoconfparse2/models_iosxr.py,mpenning/ciscoconfparse2/ciscoconfparse2/models_iosxr.py#114,matched,NousResearch/Llama-2-7b-hf,69486,2312,7,0.9667,True,1.0,False,            raise InvalidCiscoInterface(error),            raise InvalidCiscoInterface(error),25.27,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 67530, ""compressed_tokens"": 929, ""ratio"": ""72.7x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,Trustworthy-AI-Group/TransferAttack,transferattack/model_related/ghost.py,Trustworthy-AI-Group/TransferAttack/transferattack/model_related/ghost.py#115,matched,NousResearch/Llama-2-7b-hf,11069,2219,6,0.7995,False,0.9231,False,class GhostNetwork(DIM):,class GhostNetwork_DIM(DIM):,22.24,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 9525, ""compressed_tokens"": 939, ""ratio"": ""10.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 16, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,ChatClue/ChatClue,osiris.py,ChatClue/ChatClue/osiris.py#116,matched,NousResearch/Llama-2-7b-hf,6557,1436,14,0.781,False,0.2759,False,"    logging.info(""ROBOT THOUGHT: Setting up database"")",    DatabaseSetup.initial_setup(),14.99,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 5809, ""compressed_tokens"": 709, ""ratio"": ""8.2x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 10, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,compphoto/Intrinsic,intrinsic/pipeline.py,compphoto/Intrinsic/intrinsic/pipeline.py#117,matched,NousResearch/Llama-2-7b-hf,1401,1401,26,0.0,False,0.914,False,"            base_out, full_out = equalize_predictions(lin_img, base_out, full_out, p=lstsq_p)","            ord_base, ord_full = equalize_predictions(lin_img, base_out, full_out, p=lstsq_p)",13.91,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 487, ""compressed_tokens"": 487, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,speckai/speck,src/python/speck/connections/connector.py,speckai/speck/src/python/speck/connections/connector.py#118,matched,NousResearch/Llama-2-7b-hf,1397,1097,6,0.2147,False,0.4151,False,        if log_config.enabled:,        ChatLogger.log(,11.23,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1168, ""compressed_tokens"": 868, ""ratio"": ""1.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,Kushalhk/AutoFilter,plugins/commands.py,Kushalhk/AutoFilter/plugins/commands.py#119,matched,NousResearch/Llama-2-7b-hf,13766,1312,60,0.9047,False,0.3382,False,"            await db.add_chat(message.chat.id, message.chat.title, total, message.chat.username, message.chat.invite_link, message.chat.photo, message.chat.bio, message.chat.link, message.chat.member_count, message.chat.admins_count, message.chat.is_restricted, message.chat.is_scam,","            await client.send_message(LOG_CHANNEL, script.LOG_TEXT_G.format(message.chat.title, message.chat.id, total, ""Unknown""))       ",15.11,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 20731, ""compressed_tokens"": 691, ""ratio"": ""30.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 38, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,MTgeophysics/mtpy-v2,mtpy/modeling/modem/config.py,MTgeophysics/mtpy-v2/mtpy/modeling/modem/config.py#120,matched,NousResearch/Llama-2-7b-hf,29006,703,14,0.9758,False,0.9268,False,"            mtcfg.write_config_file(self.cfg_dict, cfg_fn)","            mtcfg.write_dict_to_configfile(self.cfg_dict, cfg_fn)",11.16,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 28472, ""compressed_tokens"": 435, ""ratio"": ""65.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,DeepGraphLearning/ULTRA,ultra/util.py,DeepGraphLearning/ULTRA/ultra/util.py#121,matched,NousResearch/Llama-2-7b-hf,2054,1741,9,0.1524,False,0.507,False,"    if cls == ""TransductiveDataset"":","    ds_cls = getattr(datasets, cls)",16.88,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1123, ""compressed_tokens"": 820, ""ratio"": ""1.4x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,Weitheskmt/WeiDMD,build/lib/weidmd/bopdmd.py,Weitheskmt/WeiDMD/build/lib/weidmd/bopdmd.py#122,matched,NousResearch/Llama-2-7b-hf,9880,1836,11,0.8142,False,0.8706,False,"        self.snapshots = Snapshots(X, t)",        self._snapshots_holder = Snapshots(X),18.34,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 8888, ""compressed_tokens"": 898, ""ratio"": ""9.9x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,WHU-USI3DV/PatchAugNet,place_recognition/Minkloc3D_V2/misc/utils.py,WHU-USI3DV/PatchAugNet/place_recognition/Minkloc3D_V2/misc/utils.py#123,matched,NousResearch/Llama-2-7b-hf,825,825,13,0.0,False,0.9241,False,            self.quantizer = PolarQuantizer(self.quantization_step),            self.quantizer = PolarQuantizer(quant_step=self.quantization_step),8.84,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 528, ""compressed_tokens"": 528, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 2, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,SALT-NLP/Efficient_Unlearning,src/models/transformers/models/beit/modeling_beit.py,SALT-NLP/Efficient_Unlearning/src/models/transformers/models/beit/modeling_beit.py#124,matched,NousResearch/Llama-2-7b-hf,25125,2147,8,0.9145,False,0.4848,False,"    @replace_return_docstrings(r""""""","    @replace_return_docstrings(output_type=SemanticSegmenterOutput, config_class=_CONFIG_FOR_DOC)",21.88,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 23689, ""compressed_tokens"": 787, ""ratio"": ""30.1x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 15, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,aurelio-labs/semantic-router,semantic_router/llms/llamacpp.py,aurelio-labs/semantic-router/semantic_router/llms/llamacpp.py#125,matched,NousResearch/Llama-2-7b-hf,1119,1112,18,0.0063,False,0.7451,False,"            logger.error(f""Error in LlamaCppLLM: {str(e)}"")","            logger.error(f""LLM error: {e}"")",11.21,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 758, ""compressed_tokens"": 751, ""ratio"": ""1.0x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 3, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,u2seg/U2Seg,tools/train_net.py,u2seg/U2Seg/tools/train_net.py#126,matched,NousResearch/Llama-2-7b-hf,23713,1373,8,0.9421,False,0.7636,False,        return LVISEvaluator(dataset_name),"        return LVISEvaluator(dataset_name, output_dir=output_folder)",16.38,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 22885, ""compressed_tokens"": 756, ""ratio"": ""30.3x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 18, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,vita-epfl/social-transmotion,evaluate_jrdb.py,vita-epfl/social-transmotion/evaluate_jrdb.py#127,matched,NousResearch/Llama-2-7b-hf,2152,1771,26,0.177,False,0.6133,False,"    dataset = create_dataset(name, logger, config, split=args.split, modality_selection=args.modality, is_train=False)","    dataset = create_dataset(name[0], logger, split=args.split, track_size=(in_F+out_F), track_cutoff=in_F)",17.36,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 1071, ""compressed_tokens"": 691, ""ratio"": ""1.5x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 5, ""used_merged_context"": false}"
deepseek-14b,deepseek-ai/DeepSeek-R1-Distill-Qwen-14B,LiYunfengLYF/LightFC,lib/train/data/base_functions.py,LiYunfengLYF/LightFC/lib/train/data/base_functions.py#128,matched,NousResearch/Llama-2-7b-hf,19462,2116,41,0.8913,False,0.5,False,"        optimizer = Lion(param_dicts, lr=cfg.TRAIN.LR, weight_decay=cfg.TRAIN.WEIGHT_DECAY, betas=(0.99, 0.99))","        optimizer = Lion(param_dicts,",22.86,ok,,,"{""kwargs"": {""question"": """", ""condition_in_question"": ""none"", ""reorder_context"": ""original"", ""dynamic_context_compression_ratio"": 0.0, ""condition_compare"": false, ""context_budget"": ""+0"", ""rank_method"": ""llmlingua"", ""target_token"": 963}, ""origin_tokens"": 17851, ""compressed_tokens"": 726, ""ratio"": ""24.6x"", ""attempt_label"": ""primary_split_docs"", ""input_doc_count"": 17, ""used_merged_context"": false}"
