model_key,model_hf_id,task,example_id,setting_name,evaluator_layer,evaluator_heads,original_input_tokens,compressed_input_tokens,original_context_tokens,compressed_context_tokens,observation_window_tokens,input_token_reduction,exact_match,f1,prediction,best_answer,elapsed_s,status,error_type,error_message,attention_estimated_gb
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,b8ffb375e75ee2976b8825d05d48c34638c7ffeb6d67baff,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5122,531,5101,510,22,0.8963,False,0.0,"Fernando Flaínez is the paternal grandfather of Diego Fernández De Oviedo. This can be inferred from Passage 3, which states that Diego Fernández de Oviedo was ""the son of Fernando Flaínez and Elvuez."" Therefore, Fernando Flaínez is the paternal grandfather of Diego Fernández de Oviedo.",,3.66,ok,,,1.368
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,33e3bc2dc011e79c047553153b1ab176c6a08f923af245ec,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6998,716,6979,697,20,0.8977,False,0.5,Rathold rátót,Leustach Rátót,3.85,ok,,,2.554
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,517da14d56782303ccf8ec057b86bf43169b6f2edcd6d0f1,10x,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4246,446,4222,422,26,0.895,True,0.2,"The director of the film ""American Gothic"" (2007) graduated from the University of Wisconsin-Madison, where he majored in communication arts.",University of Wisconsin,2.92,ok,,,0.94
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,670498f9d7fd2582c5791cad2fe212f580d316fa49a8a984,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5202,80,5174,52,30,0.9846,False,0.0,"The County of Boulogne II, Dammartin.",,3.95,ok,,,1.411
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,3dd1ade26fd583844dd2af051d61eb20856ccc8e23abae59,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2240,73,2219,52,23,0.9674,True,1.0,Pleiospilos,Pleiospilos,3.28,ok,,,0.262
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,90caafc7fe51eee4143874971f67bb3e0107d26179c437f7,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6222,75,6199,52,24,0.9879,True,1.0,Louisville,Louisville,3.94,ok,,,2.019
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,de85aaa5c535ba20bdcad5fbabfe13a03687374265a57b44,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5415,73,5394,52,23,0.9865,True,0.0714,"Yes, both the Tundra Mine and Negus Mine were located in Canada. The Tundra Mine is mentioned as being in the Territories (referring to the Northwest Territories), and the Negus Mine is specified to be in Yellowknife, Northwest Territories, Canada. Therefore, they are in the same country.",yes,3.87,ok,,,1.529
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,5da42038bb9d29bb30e4094504ad06dc2d43afa373568686,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6544,76,6520,52,26,0.9884,True,0.0714,"No, only Pingxiang, Guangxi is located in Guangdong Province. Kaiping is not mentioned in the context provided, but it is generally located in Jiangmen, Guangdong Province. Pingxiang, on the other hand, is part of the Guangxi Zhuang Autonomous Region.",no,3.84,ok,,,2.233
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,c9f8b2166f7c44bf2e0843b2c77fb9fa5738af275555ca73,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3497,74,3475,52,23,0.9788,True,0.16,"The ingredients for the She-crab soup would likely come from the Atlantic Ocean, as it is a traditional dish from the Carolina Lowcountry, which is located near the Atlantic coast.",Atlantic Ocean,2.77,ok,,,0.638
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,b6352c61b4a748448ce38882861cd5ae5f7f2869a81e92a1,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3326,74,3304,52,24,0.9778,False,0.4211,"Band-e Amir Dragons is named after the lakes in e Amir National Park in Bamyan Province, Afghanistan.",Band-e Amir National Park,3.27,ok,,,0.577
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,3a75aba6bc2496016339474aef28ffdc9dbebdc00ccc166b,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5330,75,5307,52,25,0.9859,False,0.5,Fire Island,Long Island,3.85,ok,,,1.482
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,1fd7df3ba224e985f87e976c7a4a67ddc1012a249a542bea,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3560,87,3525,52,36,0.9756,False,0.0,Hardley Flood is an area of lagoons that support populations of the waterfowl that are a medium-sized version of penguins.,,3.46,ok,,,0.661
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,d7d92c85b8becc33e60fc03507933f8eaf53b5e1067286de,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5143,86,5109,52,35,0.9833,False,0.5714,Umina Beach,"Umina Beach, New South Wales",2.85,ok,,,1.379
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,4567b6935bf5c64a1974b1089d67d176d9acac6b29836cb7,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4519,111,4460,52,60,0.9754,True,1.0,IK Start,IK Start,3.83,ok,,,1.065
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,d3b197d5b4da1198fc9c232524faced0f528b89f919b8061,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5695,69,5678,52,19,0.9879,False,0.0,AllAll,,3.93,ok,,,1.692
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,4670f2a542ac06d27e47a74a042cf57f743fba34722a7dc5,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4608,99,4561,52,49,0.9785,True,0.25,The first name of the author is William.,William,3.65,ok,,,1.107
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,9dc6d234e2406aef691ea02ddc2064f343fc30cbc534c937,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5802,74,5780,52,24,0.9872,True,0.0513,"Yes, Pothos and Tibouchina Aubl are both flowering plant genera. However, there is a small mistake in the name provided for Tibouchina. The correct spelling is Tibouchina Aubl., which is is a genus of flowering plants in the family Melastomataceae, native to tropical and subtropical regions of the Americas. Pothos, on the other hand",yes,3.89,ok,,,1.756
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,5e7675388334946fc508c4c8ac4ab0c491910fcc0e048bfd,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5432,76,5408,52,25,0.986,True,0.1429,"The SR connector is is based on the BNC connector, which is commonly used for coaxial cable.",coaxial,3.64,ok,,,1.539
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,78e73e15102e688a5b5f43155b11658907db8caa30fdb16e,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1850,87,1815,52,37,0.953,False,1.0,"Suining had a population of 658,798 in 2002.","In 2002, Suining had a population of 658,798.",2.97,ok,,,0.178
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,hotpotqa,4d6aafffd109cb61fd543f44bda770fda0cf1e1c3798548b,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4689,89,4652,52,37,0.981,False,0.0,"The 1956 Night Series Cup games were played at the inner suburb of Melbourne called Southbank, which is 3 km (1.86 mi) south of Melbourne's central business district.",,4.04,ok,,,1.147
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,ddd046530f4979511397f82fe5391d0a646c0aa18225a98e,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5029,68,5013,52,18,0.9865,False,0.0,:,,3.82,ok,,,1.319
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,57543e0892f90733bf97dc270cdb36eb9bf8e2230940bcb9,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3982,79,3955,52,29,0.9802,False,0.0,"To determine which film has the director who died first, we need to identify the directors of both films and their respective lifespans.",,3.38,ok,,,0.827
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,ee29eb2556135405fa19a48b0abdff0aceddef7594169c33,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5433,70,5415,52,20,0.9871,False,0.0,In 1895.,,3.95,ok,,,1.539
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,884614fa7d0fe723587d2f2677d3f2143cd13ab74391bea6,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5966,70,5948,52,19,0.9883,False,0.0,"The passage provided does not contain any information about the birthplace of Lou Breslow's wife, Marion Byron. Therefore, it is not possible to answer the question with the given information.",,3.88,ok,,,1.856
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7940c60a5ff2d81b62d118253577d1d891057ca45695e91a,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5102,74,5080,52,24,0.9855,False,0.0,:,,3.59,ok,,,1.358
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,63df7238a0005c6bffc122ca97570a95eb1d3711abaee205,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2339,71,2320,52,21,0.9696,False,0.0,"No, based on the information provided in the context, there is no explicit mention of the nationalities of Nick Varner and Carl Duser. Therefore, we cannot conclude that they share the same nationality.",,2.48,ok,,,0.285
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7140432f1c424674d04ea819fa63f85aa4f154d72ab66285,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5742,69,5725,52,19,0.988,False,0.0,"To determine who Marcus Annius Libo's aunt is, we need to carefully analyze the given context and relationships:",,3.99,ok,,,1.72
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,6e7d2d0700c8ec6fc15dc188c42d8104b89935219254fdaf,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4616,73,4595,52,23,0.9842,False,0.0,"The information provided does not specify the director of the film ""Clowning Around"" or their place of birth. The context given is about Pass av Aara Olav A, a Norwegian historian and museum director, and does not relate to the director of ""Clowning Around."" To answer your question, we would need additional information about the director of ""Clowning Around.""",,3.85,ok,,,1.111
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9b0b29e391c61c570b20fae813486bc757c1fb7d25d83049,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6729,72,6709,52,21,0.9893,False,0.0,"The paternal grandfather of Princess Dibyasambandand is not mentioned in the given passage. The passage only provides information about her title and name, but does not give any details about her family members or ancestry.",,4.55,ok,,,2.362
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,ead67129fee9b0024c9c3f53041469d74cf8a0281e39febb,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5003,87,4968,52,37,0.9826,False,0.0,:,,3.62,ok,,,1.305
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7a35ba110f4c26f7eb9d4dcc2e8c1baac383c777f0904976,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4608,79,4581,52,29,0.9829,True,0.2857,"To determine which film has the director who was born earlier between ""Khud-Daar"" and ""Murderer in the Fog,"" we need to identify the directors of both films.",Murderer In The Fog,4.02,ok,,,1.107
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,f0523a41000b43996413780968b611c3f4d28b87f4acc859,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1800,83,1769,52,32,0.9539,True,0.125,"No, Revolt in the Big House and The Fugitive (1914 film) are not from the same country.",no,2.92,ok,,,0.169
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,5844352bd3fe5898756970abec3099ec694be6ad15c498db,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2582,78,2556,52,27,0.9698,True,0.2632,"To determine which film came out earlier between ""Indradhanura Chhai"" and ""The Death of Black King,"" we need to look at the release dates of both films. However, the provided context does not include specific release dates for either film.",The Death Of Black King,3.15,ok,,,0.348
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,35cbcb102aa5b4f9188011190e0f30456df5673fcddacf49,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5299,79,5272,52,28,0.9851,False,0.0,Italia-Germania 4-3 was released earlier.,,3.93,ok,,,1.464
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,67705e148a6e0540819f466bb4fdc73ed2e5cbcd64d80930,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5948,75,5925,52,25,0.9874,False,0.0,"Herbert Maisch died in Berlin, Germany.",,4.37,ok,,,1.845
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,62616c28af945825f87a95c47c1783dc284b06ec2d447402,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3338,72,3318,52,22,0.9784,True,0.1818,"To determine who died first between Erich Haenisch and William Pooley, we need to look at the information provided in the context:",William Pooley,3.31,ok,,,0.581
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,cab5465c3f7663e5d72c15a32bc04c8a917dac3c03828814,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4847,75,4824,52,24,0.9845,False,0.0,"The information provided does not contain the place of death of the composer of the film ""Miracle of Marcelino."" The composer mentioned, Alonso Mudarra, is a Spanish composer from the 16th century, but there is no information given about his place of death. To answer this question, we would need additional biographical information on Alonso Mudarra that is not present in the given context.",,3.59,ok,,,1.225
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,c997d53083dff6918a3f066cc76c824e43eb4ea21de33c51,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5513,76,5489,52,26,0.9862,False,0.0,"To determine which film has the director who was born later, we need to identify the birth years of the directors of both films.",,4.14,ok,,,1.585
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,29ec971fbdf0df2d0c41c497de945024db6159c0c30be307,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5480,71,5461,52,21,0.987,False,0.0,"To answer the question, let's break down the information provided:",,3.65,ok,,,1.566
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,d0b11838d26195f89d1568431f88a02b4f4d8c9cdf99e04a,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6624,74,6602,52,23,0.9888,False,0.0,Peter Levin was born in America.,,4.43,ok,,,2.288
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,44b7f326c7b3c430968c237ee4017425d03eef586d5d6cb7,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4521,70,4503,52,20,0.9845,False,0.0,"Pyotr Andreyich Karatygin is the brother of the other Pyotr Karatygin mentioned in the text. However, there is no direct information given about a sibling-in-law relationship. The text does not provide enough context to determine if Pyotr Andreyich Karatygin is related by marriage to the other Pyotr Karatygin.",,3.9,ok,,,1.066
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,24591a37ff748fb849a62e6a4f4095f7089d7ced43595d01,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5317,77,5292,52,27,0.9855,True,0.125,"To determine who was born first between Bogdan Țăruș and Robert Wulnikowski, we need to identify their birth years dates. However, the provided context does not include specific birth dates for either individual.",Bogdan Țăruș,4.12,ok,,,1.474
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,77a79ad1902a4732e8030d79380395b7e614d65de3cdd038,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2114,77,2089,52,26,0.9636,False,0.0,"To determine which film has a director who is younger, we need to identify the directors of both films and compare their ages.",,3.22,ok,,,0.233
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,2c605656720054b6c9e6e0f15f99c1b4675db67e6e098cee,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1423,80,1395,52,30,0.9438,False,0.0,"No, they are not located in the same country. Howard Lake is in British Columbia, Canada, while North Buck Lake is in Alberta, Canada.",,3.12,ok,,,0.106
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,f7abcc33c22de53769935182a278a199e9f263a12e56673e,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4866,74,4844,52,23,0.9848,False,0.0,"The question does not provide information about the place of death of the director of the film ""Jail Yatra"". The given context only mentions that Jesse Eson is a film director and producer associated with SRI International and has worked on a film called ""Yatra"", but it does not mention any details about his place of death. To answer this question, we would need additional information about Jesse E",,4.2,ok,,,1.235
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,d0ebddd00bfc9c5747021ae27c0ea5cdf21355bc86b83753,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6633,74,6611,52,23,0.9888,False,0.0,"The provided information does not specify who Maurice De Berkeley's maternal grandfather was. To answer this question, we would need additional details about his family tree that are not included in the given context.",,3.39,ok,,,2.295
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,4db5bcd1d49fce674507d9128850eb71b808b7dc4246e882,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6137,67,6122,52,16,0.9891,False,0.0,Passnie Elnie El,,4.26,ok,,,1.964
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,5a867841d94c9f88f3bc0c333e93484486b09341db474bd6,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5651,81,5622,52,30,0.9857,False,0.0,"The passage does not provide information about the place of death of Sancha of Castile's mother. The given text focuses on Sancha of León, who was a different person and is married to James Ancestry, Queen of Navarre. There is no mention of Sancha of Castile or her mother in the provided context.",,4.05,ok,,,1.665
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3816f7d8e90a5497a1c0e415bf25218037c690e8e4d0d016,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6187,79,6160,52,28,0.9872,False,0.0,Denmark,,4.11,ok,,,1.996
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,7218faa7d718853f8df4329a7242806cf70e63ece56f8cdb,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6208,71,6189,52,21,0.9886,False,0.0,"The information provided does not specify the birthplace of the director Yurek Bogay II. To accurately answer your question, we would need additional biographical information about the director.",,3.65,ok,,,2.01
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,059802de84ebd63ee99284c9cb2b7db2d45ca66c55e68ee1,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5603,78,5577,52,28,0.9861,False,0.0,:,,3.83,ok,,,1.637
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,c1d354f1d1855b21eb3c3cd204d5030080ef9e3c7e4b0195,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6261,79,6234,52,28,0.9874,True,1.0,From Corleone To Brooklyn,From Corleone To Brooklyn,4.07,ok,,,2.044
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,919cc6b1e482c475dc93740aae3549bc6012d644fb29562c,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4766,74,4744,52,24,0.9845,True,1.0,Jugband Blues,Jugband Blues,3.62,ok,,,1.185
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,2e86241a9d27925aa52e039067fa83e27e305301188daef7,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3173,76,3149,52,25,0.976,True,0.04,"To answer this question, we need to determine which of these films had a director who passed away first. However, the information provided does not include the directors' names or their dates of birth and death for either ""Folgore Division"" or ""Sandflow."" We only know that Duilio Coletti was an advisor for the ""Folgore Division"" section at the 199",Sandflow,3.46,ok,,,0.525
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,93ff7c9369b6ff2f37896b54f6e4d8ff91c125f78ae8bf9a,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5767,76,5743,52,26,0.9868,True,0.1111,"The director of the film ""Balls Out"" (2014) graduated from the Tisch School of the Arts with a BFA in Film Production.",Tisch,4.43,ok,,,1.735
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,544828db02efd1313bfc0a1bdeb8c3df5985c299254b0222,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5556,75,5533,52,25,0.9865,False,0.0,"To answer this question need the birthplace of the director, Menno Meyjes.",,3.81,ok,,,1.61
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,b3845fcad97309850a76e3720cd829a45d2bb12ee29a9cfb,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5581,72,5561,52,22,0.9871,True,1.0,Mysore,Mysore,4.31,ok,,,1.624
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,cc32d31bbeb3e0d8787e963cf0843ae6b22f33817eb5a587,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1144,81,1115,52,31,0.9292,True,0.0667,"No, they are not located in the same country. Rhosgoch is a small village in Angle, Wales, which is is part of the United Kingdom. On the other hand, Qaleh-Ye Sahar is a village in an Province, Iran.",no,3.08,ok,,,0.068
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,0a64d8873482d91efc595a508218c6ce881c13c95028039e,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",3489,72,3469,52,21,0.9794,True,0.1905,"To determine who is younger between Peter Rosegger and Ruel Redinger, we need to analyze the given information step by-step:",Ruel Redinger,3.31,ok,,,0.635
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,b1034d8bbeeba5f9001f48311c182d2a20782462f0c2ed65,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5605,72,5585,52,22,0.9872,False,0.0,Christiane Wartenberg was born in East Germany.,,4.3,ok,,,1.638
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,fcc4a49fbe72f1b8ffef144e2e9d85bfc8897ba2864fd521,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6100,78,6074,52,27,0.9872,True,0.1905,"To determine which film was directed by the older person, we need to identify the directors for both films and compare their ages. However, the provided context does not explicitly mention the directors' names or ages for either ""Space Probe Taurus"" or ""Tom Mix in Arabia.""",Tom Mix In Arabia,3.86,ok,,,1.941
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,860a0ad0039969cc7f01d512df2b0ea283d8f7d0c08886e5,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6483,75,6460,52,25,0.9884,False,0.2857,The Ballad Of Josie,Moment Of Danger,4.01,ok,,,2.192
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,1d38c4b905f131417ce218eb86f68305a10160f9757cbeca,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5126,80,5098,52,29,0.9844,True,0.2162,"To determine which film came out first between ""The Pyrammid"" and ""Revolt of the Praetorians,"" we need to look at their release dates. However, based on the context provided, there are no specific release dates mentioned for either film.",Revolt Of The Praetorians,3.58,ok,,,1.37
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,314e76591d11d30d2bd59b2f12b671e873b786656f19956d,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6412,75,6389,52,25,0.9883,False,0.0,The provided context does not specify the place of death of Agnes of Hohenstaufen's husband. To answer this question we would need additional information about her husband and details regarding his death.,,4.11,ok,,,2.144
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,90f7f51f0c27f041e730cf8893f79f3f40fcb0aab1820a4d,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",2370,74,2348,52,23,0.9688,False,0.1569,"The information provided does not explicitly state who Renaud I, Count of Soissons' uncle is. However, based on the context given, we can infer that ud II, Count of Soissons could be considered as Renaud I, Count of Soissons' uncle if they are related through family ties. To accurately identify Renaud I's uncle, more specific familial relationships would need to","Guy II, Count of Soissons",3.37,ok,,,0.293
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,a7d0cfa55dce1e96490d1e6c0188398864724e96a44e4b79,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4955,79,4928,52,29,0.9841,False,0.0,John Gladstone Ewart Glad,,3.5,ok,,,1.28
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9ef1c9e836fb3844fe16369a346088af89b8da29e24aab1f,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4745,74,4723,52,24,0.9844,False,0.2105,"Sir William Gore, 3rd Baronet's paternal grandfather is not mentioned in the given text.","Sir Paul Gore, 1st Baronet",4.53,ok,,,1.174
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,236eb4a8c2ba63d96ed3b6aec9ff7b00fa5e4df1173dd01c,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4146,72,4126,52,22,0.9826,False,0.0,"The context provided does not contain any information about the place of death of Randi Monsen's father. It only mentions that Randi Monsen is a Norwegian illustrator and provides some unrelated details about a French general, an Egyptian artisan, and a Norwegian politician. To answer the question, we would need additional information about her father's life and death.",,3.33,ok,,,0.896
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3ee59c959e64a29c8a30263816ad47b76ffab36e5b8859ee,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5042,78,5016,52,27,0.9845,False,0.0,"The provided context does not contain any information about the director's place of birth. The context only mentions that ""Ninamaninja Kalpadukal"" is a Malayalam language film and provides some details about its title and possibly its award status, but it does not give into account the director or their biographical information.",,3.92,ok,,,1.326
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,cf56ec8180c3c7622a439e68704fc1ff73770f2e8ee2926e,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4167,91,4128,52,41,0.9782,False,0.0,:,,3.62,ok,,,0.906
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,184929a3ff00c41a966da9d53444da794af70ce90d624205,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",6314,69,6297,52,19,0.9891,False,0.0714,"The information provided does not specify who the paternal grandfather of Trịnh Doanh is. It only mentions that there is a grandfather of someone named Cohen, but this is unrelated to Trịnh Doanh.",Trịnh Bính,3.98,ok,,,2.079
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,3292d2bcbbf8fc4816d168bcb7f81c13341198da1e88b903,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",1794,76,1770,52,26,0.9576,False,0.0,Ride The California Trail was released more recently.,,3.25,ok,,,0.168
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,633204c891118a6f3d1ae62d7b444c2ee02ad0cbae4876cc,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4348,77,4323,52,26,0.9823,False,0.0909,"To determine which film had a director who died later, we need to analyze the information provided for each film.",Seven In The Sun,3.43,ok,,,0.986
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,9c5350cca5afdd1a7254dbc26b3642401551473f4b071ce6,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",5492,77,5467,52,26,0.986,False,0.1667,"To determine which film came out earlier between ""The Drover's Wife: Drover's Wife Dro's Sweetheart"" and ""Pigsty (Film),"" we need to look at their release dates. However, the passage provided does not contain any specific release dates for these films.",The Drover'S Sweetheart,3.6,ok,,,1.573
qwen25-7b,Qwen/Qwen2.5-7B-Instruct,2wikimqa,8daefc2a4f66b3614a6934857c8c8f9cfdeb3ca23d16e172,matched,22,"[24, 1, 25, 22, 17, 26, 7, 12]",4632,72,4612,52,22,0.9845,True,0.1739,"To determine which film came out earlier between ""Above Rubies"" and ""The Magic Aster,"" we need to identify the release years for each.",Above Rubies,3.63,ok,,,1.119
